T,X,V,A,P1,P2,DP1,DP2,U
9.036020905595819e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.052235784330838e-15,	7.744161458234922e+05,	1.765964508342599e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.037021305607510e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.184171341143543e-15,	7.744161456086156e+05,	1.765964507851452e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.038021705619201e+00,	5.000000000000000e+00,	9.081433783075655e-01,	7.405480944111076e-16,	7.744161453937390e+05,	1.765964507360306e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.039022105630892e+00,	5.000000000000000e+00,	9.081433783075655e-01,	5.380341210739817e-15,	7.744161451788625e+05,	1.765964506869159e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.040022505642582e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-8.991731191137229e-16,	7.744161449639859e+05,	1.765964506378013e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.041022905654273e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.174497801369425e-15,	7.744161447491093e+05,	1.765964505886866e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.042023305665964e+00,	5.000000000000000e+00,	9.081433783075655e-01,	7.501289899566194e-16,	7.744161445342328e+05,	1.765964505395720e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.043023705677655e+00,	5.000000000000000e+00,	9.081433783075655e-01,	5.200797860371810e-15,	7.744161443193562e+05,	1.765964504904573e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.044024105689346e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.075206682585664e-15,	7.744161441044796e+05,	1.765964504413427e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.045024505701036e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.907680093643716e-15,	7.744161438896031e+05,	1.765964503922280e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.046024905712727e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.016009561605310e-15,	7.744161436747265e+05,	1.765964503431134e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.047025305724418e+00,	5.000000000000000e+00,	9.081433783075655e-01,	4.697842084149060e-15,	7.744161434598499e+05,	1.765964502939987e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.048025705736109e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.576612600273175e-15,	7.744161432449734e+05,	1.765964502448841e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.049026105747799e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.385912245058040e-15,	7.744161430300968e+05,	1.765964501957695e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.050026505759490e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.530867315407286e-15,	7.744161428152203e+05,	1.765964501466548e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.051026905771181e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.879254091450335e-15,	7.744161426003437e+05,	1.765964500975402e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.052027305782872e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.385317200785100e-15,	7.744161423854671e+05,	1.765964500484255e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.053027705794563e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.625646705942510e-15,	7.744161421705906e+05,	1.765964499993109e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.054028205806254e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.285291503560313e-15,	7.744161419556924e+05,	1.765964499501913e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.055028605817945e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.758463907291708e-15,	7.744161417408159e+05,	1.765964499010767e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.056029005829636e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.493227401947779e-15,	7.744161415259393e+05,	1.765964498519620e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.057029405841327e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.631519075859212e-15,	7.744161413110627e+05,	1.765964498028474e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.058029805853018e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.269524730028497e-15,	7.744161410961862e+05,	1.765964497537327e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.059030205864708e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.345779181487433e-15,	7.744161408813096e+05,	1.765964497046181e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.060030605876399e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.893575304633531e-15,	7.744161406664330e+05,	1.765964496555035e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.061031005888090e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.101393881702814e-16,	7.744161404515565e+05,	1.765964496063888e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.062031405899781e+00,	5.000000000000000e+00,	9.081433783075655e-01,	4.477006830514471e-15,	7.744161402366799e+05,	1.765964495572742e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.063031805911471e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.533496407051432e-16,	7.744161400218033e+05,	1.765964495081595e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.064032205923162e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.890199874711229e-15,	7.744161398069268e+05,	1.765964494590449e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.065032605934853e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.033330750101950e-15,	7.744161395920502e+05,	1.765964494099302e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.066033005946544e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.937215391360644e-15,	7.744161393771737e+05,	1.765964493608156e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.067033405958234e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.329661312798980e-15,	7.744161391622971e+05,	1.765964493117009e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.068033805969925e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.218610211216258e-15,	7.744161389474205e+05,	1.765964492625863e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.069034205981616e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.686543716168884e-15,	7.744161387325440e+05,	1.765964492134716e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.070034605993307e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.672440402211370e-15,	7.744161385176674e+05,	1.765964491643570e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.071035006004998e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.570165419877630e-15,	7.744161383027908e+05,	1.765964491152424e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.072035406016688e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.425506059023613e-16,	7.744161380879143e+05,	1.765964490661277e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.073035806028379e+00,	5.000000000000000e+00,	9.081433783075655e-01,	4.545652815779683e-15,	7.744161378730377e+05,	1.765964490170131e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.074036206040070e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-8.475820363623579e-16,	7.744161376581611e+05,	1.765964489678984e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.075036606051761e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.182618620244614e-15,	7.744161374432846e+05,	1.765964489187838e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.076037006063451e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.733861831711213e-15,	7.744161372284080e+05,	1.765964488696691e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.077037506075143e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.634214550083106e-15,	7.744161370135100e+05,	1.765964488205496e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.078037906086834e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.617965179529591e-15,	7.744161367986334e+05,	1.765964487714349e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.079038306098525e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-8.908080334848762e-16,	7.744161365837569e+05,	1.765964487223203e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.080038706110216e+00,	5.000000000000000e+00,	9.081433783075655e-01,	4.002857268399300e-15,	7.744161363688803e+05,	1.765964486732056e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.081039106121906e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.082597161812057e-16,	7.744161361540037e+05,	1.765964486240910e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.082039506133597e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.328666899746397e-15,	7.744161359391272e+05,	1.765964485749763e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.083039906145288e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.587532866666533e-15,	7.744161357242506e+05,	1.765964485258617e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.084040306156979e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.567127317199078e-15,	7.744161355093740e+05,	1.765964484767471e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.085040706168670e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.686109191894436e-15,	7.744161352944975e+05,	1.765964484276324e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.086041106180360e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-6.416879145217428e-16,	7.744161350796209e+05,	1.765964483785178e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.087041506192051e+00,	5.000000000000000e+00,	9.081433783075655e-01,	4.249490498629295e-15,	7.744161348647443e+05,	1.765964483294031e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.088041906203742e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-9.740644900572775e-16,	7.744161346498678e+05,	1.765964482802885e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.089042306215433e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.687415101313372e-15,	7.744161344349912e+05,	1.765964482311738e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.090042706227123e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.222407883435272e-15,	7.744161342201146e+05,	1.765964481820592e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.091043106238814e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.508037342259059e-15,	7.744161340052381e+05,	1.765964481329445e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.092043506250505e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.557750669727961e-15,	7.744161337903615e+05,	1.765964480838299e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.093043906262196e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.706866051904258e-16,	7.744161335754849e+05,	1.765964480347153e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.094044306273886e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.771318906443206e-15,	7.744161333606084e+05,	1.765964479856006e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.095044706285577e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.492173901092137e-15,	7.744161331457318e+05,	1.765964479364860e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.096045106297268e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.307130021016285e-15,	7.744161329308552e+05,	1.765964478873713e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.097045506308959e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.590676848463491e-15,	7.744161327159787e+05,	1.765964478382567e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.098045906320650e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.756538926294941e-16,	7.744161325011021e+05,	1.765964477891420e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.099046306332340e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.809202769019016e-15,	7.744161322862254e+05,	1.765964477400274e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.100046806344032e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.101839096140727e-15,	7.744161320713274e+05,	1.765964476909078e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.101047206355723e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.323090345204043e-15,	7.744161318564509e+05,	1.765964476417932e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.102047606367414e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.142614316564471e-15,	7.744161316415743e+05,	1.765964475926785e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.103048006379105e+00,	5.000000000000000e+00,	9.081433783075655e-01,	7.816961079557742e-16,	7.744161314266977e+05,	1.765964475435639e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.104048406390795e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.907369123045461e-15,	7.744161312118212e+05,	1.765964474944493e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.105048806402486e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.349260388276517e-15,	7.744161309969446e+05,	1.765964474453346e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.106049206414177e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.718395229107573e-16,	7.744161307820680e+05,	1.765964473962200e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.107049606425868e+00,	5.000000000000000e+00,	9.081433783075655e-01,	4.279030560906552e-15,	7.744161305671915e+05,	1.765964473471053e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.108050006437558e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.989525597829241e-15,	7.744161303523149e+05,	1.765964472979907e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.109050406449249e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.361059126460309e-15,	7.744161301374383e+05,	1.765964472488760e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.110050806460940e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.535558402882404e-15,	7.744161299225618e+05,	1.765964471997614e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.111051206472631e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-8.382179812513432e-16,	7.744161297076852e+05,	1.765964471506467e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.112051606484322e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.188433709558258e-15,	7.744161294928086e+05,	1.765964471015321e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.113052006496012e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.718147574222126e-15,	7.744161292779321e+05,	1.765964470524174e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.114052406507703e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.104307558279769e-16,	7.744161290630555e+05,	1.765964470033028e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.115052806519394e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.856639049284980e-15,	7.744161288481789e+05,	1.765964469541881e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.116053206531085e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.056597795878454e-15,	7.744161286333024e+05,	1.765964469050735e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.117053606542775e+00,	5.000000000000000e+00,	9.081433783075655e-01,	8.589750530194019e-16,	7.744161284184258e+05,	1.765964468559589e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.118054006554466e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.368524670354159e-15,	7.744161282035492e+05,	1.765964468068442e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.119054406566157e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.548088977532623e-15,	7.744161279886727e+05,	1.765964467577296e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.120054806577848e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.411907573075168e-15,	7.744161277737961e+05,	1.765964467086149e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.121055206589538e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.732305733562976e-15,	7.744161275589195e+05,	1.765964466595003e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.122055606601229e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.189643163100325e-15,	7.744161273440430e+05,	1.765964466103856e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.123056106612921e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.777405042672478e-15,	7.744161271291450e+05,	1.765964465612661e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.124056506624612e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.944206166032571e-15,	7.744161269142684e+05,	1.765964465121514e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.125056906636303e+00,	5.000000000000000e+00,	9.081433783075655e-01,	9.798530073396950e-16,	7.744161266993918e+05,	1.765964464630368e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.126057306647994e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.951671589537328e-15,	7.744161264845153e+05,	1.765964464139221e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.127057706659684e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.009257449348754e-15,	7.744161262696387e+05,	1.765964463648075e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.128058106671375e+00,	5.000000000000000e+00,	9.081433783075655e-01,	9.154509747775824e-16,	7.744161260547620e+05,	1.765964463156929e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.129058506683066e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.941498406203448e-15,	7.744161258398856e+05,	1.765964462665782e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.130058906694757e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.929156614021349e-15,	7.744161256250090e+05,	1.765964462174636e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.131059306706447e+00,	5.000000000000000e+00,	9.081433783075655e-01,	9.930212991750655e-16,	7.744161254101323e+05,	1.765964461683489e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.132059706718138e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.748637262684880e-15,	7.744161251952559e+05,	1.765964461192343e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.133060106729829e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.705713240063045e-15,	7.744161249803792e+05,	1.765964460701196e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.134060506741520e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.214238035273274e-15,	7.744161247655026e+05,	1.765964460210050e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.135060906753210e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.374992818442642e-15,	7.744161245506261e+05,	1.765964459718903e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.136061306764901e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.340871162208674e-15,	7.744161243357495e+05,	1.765964459227757e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.137061706776592e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.575451741618963e-15,	7.744161241208729e+05,	1.765964458736610e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.138062106788283e+00,	5.000000000000000e+00,	9.081433783075655e-01,	8.260964103805422e-16,	7.744161239059964e+05,	1.765964458245464e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.139062506799974e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.841918887211122e-15,	7.744161236911198e+05,	1.765964457754318e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.140062906811664e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.071163162681202e-15,	7.744161234762433e+05,	1.765964457263171e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.141063306823355e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.058871652197865e-16,	7.744161232613667e+05,	1.765964456772025e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.142063706835046e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.207530067354106e-15,	7.744161230464901e+05,	1.765964456280878e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.143064106846737e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.697517875033511e-15,	7.744161228316136e+05,	1.765964455789732e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.144064506858427e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-7.781239582589660e-16,	7.744161226167370e+05,	1.765964455298585e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.145064906870118e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.446919044675215e-15,	7.744161224018604e+05,	1.765964454807439e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.146065406881810e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.450553882065107e-15,	7.744161221869624e+05,	1.765964454316243e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.147065806893501e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.821765005153133e-15,	7.744161219720858e+05,	1.765964453825097e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.148066206905192e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-5.606739776771973e-16,	7.744161217572093e+05,	1.765964453333950e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.149066606916882e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.233904877014086e-15,	7.744161215423327e+05,	1.765964452842804e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.150067006928573e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.025970041045298e-15,	7.744161213274561e+05,	1.765964452351657e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.151067406940264e+00,	5.000000000000000e+00,	9.081433783075655e-01,	4.487752078725102e-16,	7.744161211125796e+05,	1.765964451860511e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.152067806951955e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.861585823948570e-15,	7.744161208977030e+05,	1.765964451369365e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.153068206963646e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.337347293389859e-15,	7.744161206828264e+05,	1.765964450878218e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.154068606975336e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.580674864409088e-15,	7.744161204679499e+05,	1.765964450387072e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.155069006987027e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.342992344466836e-16,	7.744161202530733e+05,	1.765964449895925e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.156069406998718e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.074742723916299e-15,	7.744161200381968e+05,	1.765964449404779e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.157069807010409e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.830710417857461e-15,	7.744161198233202e+05,	1.765964448913632e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.158070207022099e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.341626073067927e-15,	7.744161196084436e+05,	1.765964448422486e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.159070607033790e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-6.937432772073215e-16,	7.744161193935671e+05,	1.765964447931339e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.160071007045481e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.091762901706802e-15,	7.744161191786905e+05,	1.765964447440193e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.161071407057172e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.164973971041241e-15,	7.744161189638139e+05,	1.765964446949047e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.162071807068862e+00,	5.000000000000000e+00,	9.081433783075655e-01,	7.994488597390403e-16,	7.744161187489374e+05,	1.765964446457900e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.163072207080553e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.105998236042489e-15,	7.744161185340608e+05,	1.765964445966754e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.164072607092244e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.505963068077845e-15,	7.744161183191842e+05,	1.765964445475607e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.165073007103935e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.403780719090231e-15,	7.744161181043077e+05,	1.765964444984461e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
