T,V,X,P1,P2,A,F,F1,F2,Q1,Q2,QI,QS,Y,U,DT
6.700000000089669e-02,	8.451576150935232e-01,	2.061734776937089e+00,	7.699833294520956e+05,	1.767411946610265e+06,	-2.483499025273670e+01,	-1.638341410180146e+01,	3.870358295243971e+03,	3.886741709345773e+03,	4.565923212659671e-03,	-1.997927234318972e-03,	4.565923212659671e-03,	-1.997927234318972e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.800000000092545e-02,	8.214635527782024e-01,	2.062567888184630e+00,	7.703584591455489e+05,	1.767289973965542e+06,	-2.244421031155495e+01,	-1.422957478377293e+01,	3.872243902717944e+03,	3.886473477501717e+03,	4.565830426761239e-03,	-1.997858287379418e-03,	4.565830426761239e-03,	-1.997858287379418e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.900000000095420e-02,	8.004736094228611e-01,	2.063378606348707e+00,	7.708450295843261e+05,	1.767131819024205e+06,	-1.944074026280177e+01,	-1.143600416857316e+01,	3.874689672466338e+03,	3.886125676634911e+03,	4.565710073907623e-03,	-1.997768884289473e-03,	4.565710073907623e-03,	-1.997768884289473e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.000000000098296e-02,	7.827558728495229e-01,	2.064169927241909e+00,	7.714280429162718e+05,	1.766942339055221e+06,	-1.591633010290254e+01,	-8.088771374407315e+00,	3.877620217062855e+03,	3.885708988437263e+03,	4.565565861794440e-03,	-1.997661768269059e-03,	4.565565861794440e-03,	-1.997661768269059e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.100000000101171e-02,	7.687795290264514e-01,	2.064945366464838e+00,	7.720899251607609e+05,	1.766727231303470e+06,	-1.197653704702534e+01,	-4.288741756760828e+00,	3.880947200047352e+03,	3.885235941804112e+03,	4.565402135424924e-03,	-1.997540157496243e-03,	4.565402135424924e-03,	-1.997540157496243e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.200000000104047e-02,	7.589026001574810e-01,	2.065708854111171e+00,	7.728110525276362e+05,	1.766492862399204e+06,	-7.737582194297746e+00,	-1.485561927229355e-01,	3.884571981493333e+03,	3.884720537686056e+03,	4.565223747213751e-03,	-1.997407649037842e-03,	4.565223747213751e-03,	-1.997407649037842e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.300000000106922e-02,	7.533629683906156e-01,	2.066464618831366e+00,	7.735703301614325e+05,	1.766246080572667e+06,	-3.322938717576335e+00,	4.210690966329821e+00,	3.888388527093675e+03,	3.884177836127345e+03,	4.565035914081987e-03,	-1.997268113008213e-03,	4.565035914081987e-03,	-1.997268113008213e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.400000000109798e-02,	7.522729043709788e-01,	2.067217064658276e+00,	7.743458063914911e+05,	1.765994016193029e+06,	1.140249046590142e+00,	8.662978090299930e+00,	3.892286495718408e+03,	3.883623517628108e+03,	4.564844065698816e-03,	-1.997125580039082e-03,	4.564844065698816e-03,	-1.997125580039082e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.500000000112673e-02,	7.556172183438581e-01,	2.067970644167187e+00,	7.751153047281930e+05,	1.765743876420995e+06,	5.524812428922554e+00,	1.308098461236114e+01,	3.896154416174231e+03,	3.883073431561870e+03,	4.564653688242039e-03,	-1.996984125306544e-03,	4.564653688242039e-03,	-1.996984125306544e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.600000000115549e-02,	7.632550476531541e-01,	2.068729731608301e+00,	7.758570555106109e+05,	1.765502739867555e+06,	9.707167128742022e+00,	1.733971760527356e+01,	3.899882862211859e+03,	3.882543144606585e+03,	4.564470168142817e-03,	-1.996847752433003e-03,	4.564470168142817e-03,	-1.996847752433003e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.700000000118425e-02,	7.749251912231533e-01,	2.069498499611860e+00,	7.765503092896225e+05,	1.765277357085945e+06,	1.357078181000363e+01,	2.132003372223517e+01,	3.903367535725785e+03,	3.882047502003550e+03,	4.564298640247511e-03,	-1.996720280559531e-03,	4.564298640247511e-03,	-1.996720280559531e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.800000000121300e-02,	7.902548018761901e-01,	2.070280802926505e+00,	7.771759147157755e+05,	1.765073962493617e+06,	1.700940956447230e+01,	2.491195758323420e+01,	3.906512171535478e+03,	3.881600213952243e+03,	4.564143844671398e-03,	-1.996605237768307e-03,	4.564143844671398e-03,	-1.996605237768307e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
7.900000000124176e-02,	8.087711539275642e-01,	2.071080072414689e+00,	7.777168448727018e+05,	1.764898102935307e+06,	1.992999288552874e+01,	2.801770442480438e+01,	3.909231183025631e+03,	3.881213478600827e+03,	4.564009996338983e-03,	-1.996505763829084e-03,	4.564009996338983e-03,	-1.996505763829084e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.000000000127051e-02,	8.299161190283545e-01,	2.071899222203911e+00,	7.781586576186628e+05,	1.764754487568110e+06,	2.225516295864002e+01,	3.055432414892357e+01,	3.911451976075127e+03,	3.880897651926203e+03,	4.563900670811553e-03,	-1.996424524952999e-03,	4.563900670811553e-03,	-1.996424524952999e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.100000000129927e-02,	8.530629100386715e-01,	2.072740572486864e+00,	7.784898775227931e+05,	1.764646863094009e+06,	2.392526642153915e+01,	3.245589552192587e+01,	3.913116868877953e+03,	3.880660973356027e+03,	4.563818709505767e-03,	-1.996363642871240e-03,	4.563818709505767e-03,	-1.996363642871240e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.200000000132802e-02,	8.775345928153040e-01,	2.073605789993370e+00,	7.787022893477011e+05,	1.764577917601693e+06,	2.489986691365535e+01,	3.367521284180839e+01,	3.914184567147636e+03,	3.880509354305827e+03,	4.563766146821875e-03,	-1.996324640124468e-03,	4.563766146821875e-03,	-1.996324640124468e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.300000000135678e-02,	9.026238207984169e-01,	2.074495847632410e+00,	7.787911356650894e+05,	1.764549215433405e+06,	2.515868428996046e+01,	3.418492249794463e+01,	3.914631157441675e+03,	3.880446234943730e+03,	4.563744161044766e-03,	-1.996308402965921e-03,	4.563744161044766e-03,	-1.996308402965921e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.400000000138554e-02,	9.276132183418159e-01,	2.075411004241697e+00,	7.787552140165141e+05,	1.764561164586621e+06,	2.470195085835445e+01,	3.397808304177261e+01,	3.914450595544782e+03,	3.880472512503009e+03,	4.563753050175068e-03,	-1.996315162760299e-03,	4.563753050175068e-03,	-1.996315162760299e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.500000000141429e-02,	9.517958265335836e-01,	2.076350804800729e+00,	7.785968719621607e+05,	1.764613017222499e+06,	2.355018091574999e+01,	3.306813918108583e+01,	3.913654681581308e+03,	3.880586542400222e+03,	4.563792233113390e-03,	-1.996344496218623e-03,	4.563792233113390e-03,	-1.996344496218623e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.600000000144305e-02,	9.744950299790954e-01,	2.077314100877836e+00,	7.783219013084725e+05,	1.764702902908766e+06,	2.174336670539845e+01,	3.148831700518940e+01,	3.912272528345331e+03,	3.880784211340142e+03,	4.563860275880927e-03,	-1.996395344262092e-03,	4.563860275880927e-03,	-1.996395344262092e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.700000000147180e-02,	9.950834043481191e-01,	2.078299090510058e+00,	7.779393356829475e+05,	1.764827893302589e+06,	1.933963019633135e+01,	2.929046423981254e+01,	3.910349543800614e+03,	3.881059079560802e+03,	4.563954941837318e-03,	-1.996466048773174e-03,	4.563954941837318e-03,	-1.996466048773174e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.800000000150056e-02,	1.012999961612911e+00,	2.079303376170784e+00,	7.774611583462964e+05,	1.764984096102453e+06,	1.641337532375031e+01,	2.654337493987941e+01,	3.907945962384349e+03,	3.881402587444470e+03,	4.564073264173775e-03,	-1.996554405984553e-03,	4.564073264173775e-03,	-1.996554405984553e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.900000000152931e-02,	1.027765321562051e+00,	2.080324038982662e+00,	7.769019296199896e+05,	1.765166775294032e+06,	1.305299908604306e+01,	2.333065230166358e+01,	3.905134972253770e+03,	3.881804319952106e+03,	4.564211638336860e-03,	-1.996657734792626e-03,	4.564211638336860e-03,	-1.996657734792626e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.000010000155807e-02,	1.038995338490913e+00,	2.081357830792164e+00,	7.762782805138716e+05,	1.765370515231165e+06,	9.357849139785964e+00,	1.974780252469509e+01,	3.902000169980969e+03,	3.882252367456274e+03,	4.564365947570595e-03,	-1.996772969880289e-03,	4.564365947570595e-03,	-1.996772969880289e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.100010000158683e-02,	1.046406844571796e+00,	2.082400858796812e+00,	7.756086721471703e+05,	1.765589298089453e+06,	5.436786754814113e+00,	1.590085520053208e+01,	3.898634351271009e+03,	3.882733496070477e+03,	4.564531622677261e-03,	-1.996896705823369e-03,	4.564531622677261e-03,	-1.996896705823369e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.200010000161558e-02,	1.049831248472053e+00,	2.083449314169597e+00,	7.749124813046604e+05,	1.765816801744568e+06,	1.402799263457680e+00,	1.190111174817821e+01,	3.895134914465931e+03,	3.883233802717753e+03,	4.564703868468136e-03,	-1.997025365813354e-03,	4.564703868468136e-03,	-1.997025365813354e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.300010000164434e-02,	1.049213250880693e+00,	2.084499172545427e+00,	7.742096830673259e+05,	1.766046502932892e+06,	-2.628809229071791e+00,	7.863323279735141e+00,	3.891602265272492e+03,	3.883738941992757e+03,	4.564877742413951e-03,	-1.997155260163862e-03,	4.564877742413951e-03,	-1.997155260163862e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.400010000167310e-02,	1.044612467805595e+00,	2.085546411827813e+00,	7.735202203030318e+05,	1.766271883075274e+06,	-6.544055993228396e+00,	3.902068684827555e+00,	3.888136647476655e+03,	3.884234578791827e+03,	4.565048310696975e-03,	-1.997282702783464e-03,	4.565048310696975e-03,	-1.997282702783464e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.500010000170185e-02,	1.036200494976002e+00,	2.086587125903776e+00,	7.728634401957250e+05,	1.766486612576975e+06,	-1.023348792899433e+01,	1.285170207656847e-01,	3.884835310630472e+03,	3.884706793609706e+03,	4.565210787591529e-03,	-1.997404115367221e-03,	4.565210787591529e-03,	-1.997404115367221e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.600010000173061e-02,	1.024254839306389e+00,	2.087617633843128e+00,	7.722575542108386e+05,	1.766684727830289e+06,	-1.359522463951373e+01,	-3.352676246449846e+00,	3.881789795542184e+03,	3.885142471788633e+03,	4.565360668966512e-03,	-1.997516127359663e-03,	4.565360668966512e-03,	-1.997516127359663e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.700010000175936e-02,	1.009149925153482e+00,	2.088634581545589e+00,	7.717191364520644e+05,	1.766860795993394e+06,	-1.653775239510955e+01,	-6.446253143574722e+00,	3.879083412742362e+03,	3.885529665885937e+03,	4.565493856223262e-03,	-1.997615668919956e-03,	4.565493856223262e-03,	-1.997615668919956e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.800010000178812e-02,	9.913454631404135e-01,	2.089635033048610e+00,	7.712626740809735e+05,	1.767010063018582e+06,	-1.898239319001749e+01,	-9.068938558613354e+00,	3.876788982646485e+03,	3.885857921205099e+03,	4.565606767306708e-03,	-1.997700054355204e-03,	4.565606767306708e-03,	-1.997700054355204e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
9.900010000181687e-02,	9.713725402056449e-01,	2.090616549031880e+00,	7.709001818239168e+05,	1.767128580925869e+06,	-2.086538323180199e+01,	-1.115165782974555e+01,	3.874966897855300e+03,	3.886118555685046e+03,	4.565696431840018e-03,	-1.997767053789555e-03,	4.565696431840018e-03,	-1.997767053789555e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.000001000018456e-01,	9.498178494090181e-01,	2.091577250444775e+00,	7.706408906336244e+05,	1.767213310948688e+06,	-2.213950702608562e+01,	-1.264132853199544e+01,	3.873663558197354e+03,	3.886304886729350e+03,	4.565760567918874e-03,	-1.997814951195842e-03,	4.565760567918874e-03,	-1.997814951195842e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.010001000018744e-01,	9.273065253829933e-01,	2.092515865626036e+00,	7.704910183647190e+05,	1.767262199896829e+06,	-2.277524637250746e+01,	-1.350218111867753e+01,	3.872910218018421e+03,	3.886412399137098e+03,	4.565797638646622e-03,	-1.997842587321359e-03,	4.565797638646622e-03,	-1.997842587321359e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.020001000019031e-01,	9.044840850146315e-01,	2.093431759768719e+00,	7.704536279285314e+05,	1.767274227868045e+06,	-2.276141768650653e+01,	-1.371657683636022e+01,	3.872722273189843e+03,	3.886438850026203e+03,	4.565806887079703e-03,	-1.997849386478840e-03,	4.565806887079703e-03,	-1.997849386478840e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.030001000019319e-01,	8.819979922352393e-01,	2.094324946094387e+00,	7.705285758807008e+05,	1.767249426269843e+06,	-2.210528570609979e+01,	-1.328530578374739e+01,	3.873099002681632e+03,	3.886384308465379e+03,	4.565788348867904e-03,	-1.997835366635121e-03,	4.565788348867904e-03,	-1.997835366635121e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.040001000019607e-01,	8.604793703381498e-01,	2.095196078622420e+00,	7.707125518348911e+05,	1.767188865962893e+06,	-2.083215642610563e+01,	-1.222736272272414e+01,	3.874023766677409e+03,	3.886251129400133e+03,	4.565742842499469e-03,	-1.997801132700448e-03,	4.565742842499469e-03,	-1.997801132700448e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.050001000019894e-01,	8.405253751062924e-01,	2.096046426939921e+00,	7.709992065578483e+05,	1.767094616183549e+06,	-1.898446661936853e+01,	-1.057921286830560e+01,	3.875464650450383e+03,	3.886043863318689e+03,	4.565671937680454e-03,	-1.997747853388943e-03,	4.565671937680454e-03,	-1.997747853388943e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.060001000020182e-01,	8.226827176668835e-01,	2.096877833880379e+00,	7.713793641516721e+05,	1.766969675721368e+06,	-1.662040117234754e+01,	-8.393573995678707e+00,	3.877375530907761e+03,	3.885769104903439e+03,	4.565577902975558e-03,	-1.997677222472920e-03,	4.565577902975558e-03,	-1.997677222472920e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.070001000020469e-01,	8.074327882437574e-01,	2.097692657489903e+00,	7.718413114350338e+05,	1.766817878593941e+06,	-1.381208230214686e+01,	-5.737754419709290e+00,	3.879697531179372e+03,	3.885435285599081e+03,	4.565463634398170e-03,	-1.997591405678181e-03,	4.565463634398170e-03,	-1.997591405678181e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.080001000020757e-01,	7.951787820413905e-01,	2.098493699087274e+00,	7.723711555549409e+05,	1.766643777157277e+06,	-1.064338620891173e+01,	-2.691598388497823e+00,	3.882360818170440e+03,	3.885052416558938e+03,	4.565332567147049e-03,	-1.997492974854377e-03,	4.565332567147049e-03,	-1.997492974854377e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.090001000021044e-01,	7.862351678781991e-01,	2.099284119595555e+00,	7.729532390495639e+05,	1.766452506193816e+06,	-7.207452542806507e+00,	6.548991359754837e-01,	3.885286688894864e+03,	3.884631789758889e+03,	4.565188573132524e-03,	-1.997384831392714e-03,	4.565188573132524e-03,	-1.997384831392714e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.100001000021332e-01,	7.808197706813818e-01,	2.100067346629845e+00,	7.735706000873672e+05,	1.766249632018011e+06,	-3.603959980666506e+00,	4.204237726147312e+00,	3.888389883889388e+03,	3.884185646163241e+03,	4.565035847305258e-03,	-1.997270121144918e-03,	4.565035847305258e-03,	-1.997270121144918e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.110001000021619e-01,	7.790486625752719e-01,	2.100846975058787e+00,	7.742054644666284e+05,	1.766040991017502e+06,	6.375298888994596e-02,	7.854239614642665e+00,	3.891581060272878e+03,	3.883726820658235e+03,	4.564878786085744e-03,	-1.997152143314749e-03,	4.564878786085744e-03,	-1.997152143314749e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.120001000021907e-01,	7.809339762328493e-01,	2.101626663912490e+00,	7.748397552022155e+05,	1.765832522296762e+06,	3.691639430268294e+00,	1.150097919259679e+01,	3.894769353208808e+03,	3.883268374016211e+03,	4.564721861385073e-03,	-1.997034255940552e-03,	4.564721861385073e-03,	-1.997034255940552e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.130001000022195e-01,	7.863846707187521e-01,	2.102410032580867e+00,	7.754556051712185e+05,	1.765630099205061e+06,	7.177883629753807e+00,	1.504173033694133e+01,	3.897864952743219e+03,	3.882823222406278e+03,	4.564569493802242e-03,	-1.996919780661019e-03,	4.564569493802242e-03,	-1.996919780661019e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.140001000022482e-01,	7.952101965905604e-01,	2.103200559235334e+00,	7.760358583442696e+05,	1.765439364508886e+06,	1.042574638265423e+01,	1.837784834855984e+01,	3.900781623268097e+03,	3.882403774919537e+03,	4.564425928577134e-03,	-1.996811909453817e-03,	4.564425928577134e-03,	-1.996811909453817e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.150001000022770e-01,	8.071269258884549e-01,	2.104001484312600e+00,	7.765645455917013e+05,	1.765265573813925e+06,	1.334623668899618e+01,	2.141750594788073e+01,	3.903439095183940e+03,	3.882021589236060e+03,	4.564295117771567e-03,	-1.996713615958972e-03,	4.564295117771567e-03,	-1.996713615958972e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.160001000023057e-01,	8.217671360954748e-01,	2.104815721725957e+00,	7.770273219074758e+05,	1.765113451558181e+06,	1.586053632873466e+01,	2.407820768968941e+01,	3.905765262626910e+03,	3.881687054937220e+03,	4.564180611946446e-03,	-1.996627573847289e-03,	4.564180611946446e-03,	-1.996627573847289e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.170001000023345e-01,	8.386902673195992e-01,	2.105645780223296e+00,	7.774118531141429e+05,	1.764987063496213e+06,	1.790211150281802e+01,	2.628901417601401e+01,	3.907698127259918e+03,	3.881409113083904e+03,	4.564085464306242e-03,	-1.996556084473838e-03,	4.564085464306242e-03,	-1.996556084473838e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.180001000023632e-01,	8.573961107530239e-01,	2.106493696998618e+00,	7.777081416610344e+05,	1.764889709086612e+06,	1.941845524120828e+01,	2.799241634873852e+01,	3.909187435912956e+03,	3.881195019564217e+03,	4.564012149901989e-03,	-1.996501015773325e-03,	4.564012149901989e-03,	-1.996501015773325e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.190001000023920e-01,	8.773395355679252e-01,	2.107360985295988e+00,	7.779087829599304e+05,	1.764823836597201e+06,	2.037241531089531e+01,	2.914581066657456e+01,	3.910195969066658e+03,	3.881050158400083e+03,	4.563962502031334e-03,	-1.996463754017168e-03,	4.563962502031334e-03,	-1.996463754017168e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.200001000024207e-01,	8.979463221671056e-01,	2.108248597330643e+00,	7.780091457621406e+05,	1.764790983071804e+06,	2.074307457745930e+01,	2.972253779913035e+01,	3.910700447526399e+03,	3.880977909727269e+03,	4.563937667462831e-03,	-1.996445169670577e-03,	4.563937667462831e-03,	-1.996445169670577e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.210001000024495e-01,	9.186296431317155e-01,	2.109156903406359e+00,	7.780074723073953e+05,	1.764791740579246e+06,	2.052616382112694e+01,	2.971246025244409e+01,	3.910692035825512e+03,	3.880979575573068e+03,	4.563938081556866e-03,	-1.996445598173901e-03,	4.563938081556866e-03,	-1.996445598173901e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
1.220001000024783e-01,	9.388067199322436e-01,	2.110085687641056e+00,	7.779048963012395e+05,	1.764825749410626e+06,	1.973400049387648e+01,	2.912206769319891e+01,	3.910176432589529e+03,	3.881054364896330e+03,	4.563963463774296e-03,	-1.996464836038416e-03,	4.563963463774296e-03,	-1.996464836038416e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
