T,X,V,A,U
1.019991589657667e+00,	2.805210490160299e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.020991636340411e+00,	2.806118677150416e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.021991683123156e+00,	2.807026864231347e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.022991729805900e+00,	2.807935051221464e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.023991776588644e+00,	2.808843238302395e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.024991823271388e+00,	2.809751425292511e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.025991870054133e+00,	2.810659612373442e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.026991916736877e+00,	2.811567799363559e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.027991963519621e+00,	2.812475986444490e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.028992010202365e+00,	2.813384173434607e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.029992056985110e+00,	2.814292360515538e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.030992103667854e+00,	2.815200547505655e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.031992150450598e+00,	2.816108734586586e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.032992197133342e+00,	2.817016921576702e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.033992243816086e+00,	2.817925108566819e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.034992290598831e+00,	2.818833295647750e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.035992337281575e+00,	2.819741482637867e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.036992384064319e+00,	2.820649669718798e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.037992430747063e+00,	2.821557856708914e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.038992477529808e+00,	2.822466043789845e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.039992524212552e+00,	2.823374230779962e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.040992570995296e+00,	2.824282417860893e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.041992617678040e+00,	2.825190604851010e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.042992664460785e+00,	2.826098791931941e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.043992711143529e+00,	2.827006978922058e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.044992757926273e+00,	2.827915166002989e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.045992804609017e+00,	2.828823352993105e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.046992851391761e+00,	2.829731540074036e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.047992898074506e+00,	2.830639727064153e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.048992944857250e+00,	2.831547914145084e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.049992991539994e+00,	2.832456101135201e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.050993038322738e+00,	2.833364288216132e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.051993085005483e+00,	2.834272475206248e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.052993131688227e+00,	2.835180662196365e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.053993178470971e+00,	2.836088849277296e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.054993225153715e+00,	2.836997036267413e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.055993271936460e+00,	2.837905223348344e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.056993318619204e+00,	2.838813410338461e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.057993365401948e+00,	2.839721597419392e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.058993412084692e+00,	2.840629784409508e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.059993458867436e+00,	2.841537971490439e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.060993505550181e+00,	2.842446158480556e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.061993552332925e+00,	2.843354345561487e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.062993599015669e+00,	2.844262532551604e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.063993645798413e+00,	2.845170719632535e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.064993692481158e+00,	2.846078906622652e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.065993739263902e+00,	2.846987093703583e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.066993785946646e+00,	2.847895280693699e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.067993832729390e+00,	2.848803467774630e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.068993879412135e+00,	2.849711654764747e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.069993926194879e+00,	2.850619841845678e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.070993972877623e+00,	2.851528028835795e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.071994019560367e+00,	2.852436215825911e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.072994066343111e+00,	2.853344402906842e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.073994113025856e+00,	2.854252589896959e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.074994159808600e+00,	2.855160776977890e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.075994206491344e+00,	2.856068963968007e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.076994253274088e+00,	2.856977151048938e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.077994299956833e+00,	2.857885338039055e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.078994346739577e+00,	2.858793525119986e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.079994393422321e+00,	2.859701712110102e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.080994440205065e+00,	2.860609899191033e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.081994486887810e+00,	2.861518086181150e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.082994533670554e+00,	2.862426273262081e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.083994580353298e+00,	2.863334460252198e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.084994627136042e+00,	2.864242647333129e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.085994673818786e+00,	2.865150834323245e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.086994720601531e+00,	2.866059021404177e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.087994767284275e+00,	2.866967208394293e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.088994813967019e+00,	2.867875395384410e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.089994860749763e+00,	2.868783582465341e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.090994907432508e+00,	2.869691769455458e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.091994954215252e+00,	2.870599956536389e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.092995000897996e+00,	2.871508143526505e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.093995047680740e+00,	2.872416330607436e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.094995094363485e+00,	2.873324517597553e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.095995141146229e+00,	2.874232704678484e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.096995187828973e+00,	2.875140891668601e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.097995234611717e+00,	2.876049078749532e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.098995281294461e+00,	2.876957265739648e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.099995328077206e+00,	2.877865452820580e+00,	9.081433246922233e-01,	5.550973583012819e-07,	9.999999962473082e-01
1.100995374759950e+00,	2.878773213273520e+00,	9.068607893588715e-01,	-2.557641072286060e+00,	9.985621987401156e-01
1.101995421542694e+00,	2.879678437069029e+00,	9.031121236745284e-01,	-4.898479202398448e+00,	9.944109411249468e-01
1.102995468225438e+00,	2.880578781553923e+00,	8.971422394584896e-01,	-7.002699114105781e+00,	9.878162757857647e-01
1.103995515008183e+00,	2.881472141117894e+00,	8.891794435076373e-01,	-8.886782918969402e+00,	9.790295567470366e-01
1.104995561690927e+00,	2.882356630027855e+00,	8.794360343840271e-01,	-1.056627650335577e+01,	9.682844774415377e-01
1.105995608473671e+00,	2.883230567588835e+00,	8.681092094801977e-01,	-1.205583505454706e+01,	9.557980777271576e-01
1.106995655156415e+00,	2.884092462778402e+00,	8.553819428096078e-01,	-1.336926417604263e+01,	9.417717173500562e-01
1.107995701839160e+00,	2.884941001049766e+00,	8.414238058890976e-01,	-1.451956188352779e+01,	9.263919855564078e-01
1.108995748621904e+00,	2.885775031061526e+00,	8.263917588481151e-01,	-1.551895745732327e+01,	9.098315769304549e-01
1.109995795304648e+00,	2.886593552200079e+00,	8.104309051381567e-01,	-1.637894908899034e+01,	8.922501262837960e-01
1.110995842087392e+00,	2.887395703656820e+00,	7.936751932907511e-01,	-1.711034094422939e+01,	8.737949844908178e-01
1.111995888770136e+00,	2.888180752966054e+00,	7.762481064568265e-01,	-1.772327742652851e+01,	8.546019802483207e-01
1.112995935552881e+00,	2.888948086497641e+00,	7.582632916417099e-01,	-1.822727731706982e+01,	8.347961148858019e-01
1.113995982235625e+00,	2.889697199307777e+00,	7.398251833150050e-01,	-1.863126545341220e+01,	8.144922505344142e-01
1.114996029018369e+00,	2.890427686823647e+00,	7.210295672902829e-01,	-1.894360397082346e+01,	7.937957321384205e-01
1.115996075701113e+00,	2.891139235878958e+00,	7.019641434659790e-01,	-1.917212151076819e+01,	7.728030078960548e-01
1.116996122483858e+00,	2.891831617467123e+00,	6.827090299678668e-01,	-1.932414174021687e+01,	7.516021849097153e-01
1.117996169166602e+00,	2.892504678844660e+00,	6.633372698498757e-01,	-1.940651020335645e+01,	7.302735874344793e-01
1.118996215949346e+00,	2.893158337237428e+00,	6.439152807724353e-01,	-1.942562029600958e+01,	7.088902521612178e-01
1.119996262632090e+00,	2.893792572905706e+00,	6.245033102375671e-01,	-1.938743788273132e+01,	6.875184294720924e-01
1.120996309414835e+00,	2.894407423698731e+00,	6.051558357358812e-01,	-1.929752490415558e+01,	6.662180239267201e-01
1.121996356097579e+00,	2.895002978983418e+00,	5.859219728505168e-01,	-1.916106189308630e+01,	6.450430434164522e-01
1.122996402880323e+00,	2.895579374952964e+00,	5.668458304381768e-01,	-1.898286936438672e+01,	6.240419899813525e-01
1.123996449563067e+00,	2.896136789327694e+00,	5.479668756766931e-01,	-1.876742837580241e+01,	6.032582614355796e-01
1.124996496345811e+00,	2.896675437333680e+00,	5.293202485414473e-01,	-1.851889986001333e+01,	5.827304972790408e-01
1.125996543028556e+00,	2.897195567093138e+00,	5.109370875969486e-01,	-1.824114335282502e+01,	5.624929370388986e-01
1.126996589711300e+00,	2.897697456145484e+00,	4.928448094979112e-01,	-1.793773447257990e+01,	5.425757276336383e-01
1.127996636494044e+00,	2.898181407699694e+00,	4.750673901078302e-01,	-1.761198176032485e+01,	5.230052325096038e-01
1.128996683176788e+00,	2.898647747187180e+00,	4.576256287290406e-01,	-1.726694276027411e+01,	5.038043221834491e-01
1.129996729959533e+00,	2.899096819537542e+00,	4.405373792172585e-01,	-1.690543892604182e+01,	4.849926283329544e-01
1.130996776642277e+00,	2.899528985981773e+00,	4.238177926293408e-01,	-1.653007029373111e+01,	4.665868105922031e-01
1.131996823425021e+00,	2.899944621810683e+00,	4.074795182422465e-01,	-1.614322884878493e+01,	4.486007775307594e-01
1.132996870107765e+00,	2.900344113635709e+00,	3.915329183023535e-01,	-1.574711177653808e+01,	4.310459227617685e-01
1.133996916890510e+00,	2.900727857522898e+00,	3.759862437270952e-01,	-1.534373343188781e+01,	4.139313180798226e-01
1.134996963573254e+00,	2.901096256657755e+00,	3.608458236717563e-01,	-1.493493728699104e+01,	3.972639218790779e-01
1.135997010355998e+00,	2.901449719808387e+00,	3.461162185877167e-01,	-1.452240662473923e+01,	3.810487473982603e-01
1.136997057038742e+00,	2.901788659345006e+00,	3.318003871064587e-01,	-1.410767528894939e+01,	3.652890462035933e-01
1.137997103821486e+00,	2.902113489989718e+00,	3.178998188915534e-01,	-1.369213721508277e+01,	3.499864542251609e-01
1.138997150504231e+00,	2.902424627148837e+00,	3.044146811348512e-01,	-1.327705608314136e+01,	3.351411528311121e-01
1.139997197286975e+00,	2.902722485909565e+00,	2.913439334188082e-01,	-1.286357379233959e+01,	3.207519950944921e-01
1.140997243969719e+00,	2.903007479647457e+00,	2.786854559265605e-01,	-1.245271910917654e+01,	3.068166467705730e-01
1.141997290752463e+00,	2.903280019235392e+00,	2.664361483258452e-01,	-1.204541518571932e+01,	2.933316950057825e-01
1.142997337435208e+00,	2.903540511892312e+00,	2.545920416134840e-01,	-1.164248729114479e+01,	2.802927713294663e-01
1.143997384217952e+00,	2.903789360574637e+00,	2.431483828420704e-01,	-1.124466946327448e+01,	2.676946448065111e-01
1.144997430900696e+00,	2.904026963033366e+00,	2.320997323496534e-01,	-1.085261140700459e+01,	2.555313289674325e-01
1.145997477583440e+00,	2.904253711340919e+00,	2.214400370212576e-01,	-1.046688440202706e+01,	2.437961623647205e-01
1.146997524366185e+00,	2.904469991240037e+00,	2.111627092629424e-01,	-1.008798725107044e+01,	2.324818954293878e-01
1.147997571048929e+00,	2.904676181583560e+00,	2.012606996269594e-01,	-9.716351866081823e+00,	2.215807703487182e-01
1.148997617831673e+00,	2.904872654052391e+00,	1.917265541178304e-01,	-9.352348152366176e+00,	2.110845840889612e-01
1.149997664514417e+00,	2.905059772618734e+00,	1.825524815345783e-01,	-8.996289138754946e+00,	2.009847624756788e-01
1.150997711297161e+00,	2.905237893390689e+00,	1.737304005741269e-01,	-8.648435222414264e+00,	1.912724120011784e-01
1.151997757979906e+00,	2.905407364201098e+00,	1.652519975139428e-01,	-8.308998708060244e+00,	1.819383832860152e-01
1.152997804762650e+00,	2.905568524537984e+00,	1.571087653714590e-01,	-7.978147515430464e+00,	1.729733141546769e-01
1.153997851445394e+00,	2.905721705241030e+00,	1.492920530518540e-01,	-7.656009187041491e+00,	1.643676837135337e-01
1.154997898228138e+00,	2.905867228501118e+00,	1.417930975786618e-01,	-7.342674112587702e+00,	1.561118478096565e-01
1.155997944910883e+00,	2.906005407649319e+00,	1.346030657203705e-01,	-7.038199056922167e+00,	1.481960848386303e-01
1.156997991693627e+00,	2.906136547214647e+00,	1.277130801985214e-01,	-6.742609961584094e+00,	1.406106245818973e-01
1.157998038376371e+00,	2.906260942787260e+00,	1.211142547048331e-01,	-6.455905034650641e+00,	1.333456867459568e-01
1.158998085159115e+00,	2.906378881125756e+00,	1.147977148941372e-01,	-6.178057174300193e+00,	1.263915040650558e-01
1.159998131841860e+00,	2.906490640085421e+00,	1.087546276102921e-01,	-5.909016672980215e+00,	1.197383544707539e-01
1.160998178624604e+00,	2.906596488759227e+00,	1.029762173817054e-01,	-5.648713300841337e+00,	1.133765792484803e-01
1.161998225307348e+00,	2.906696687461715e+00,	9.745379058855297e-02,	-5.397058664908400e+00,	1.072966096423695e-01
1.162998271990092e+00,	2.906791487889905e+00,	9.217874861296235e-02,	-5.153948017119546e+00,	1.014889813326734e-01
1.163998318772836e+00,	2.906881133196306e+00,	8.714260502539015e-02,	-4.919262184470426e+00,	9.594435335837113e-02
1.164998365455581e+00,	2.906965858081621e+00,	8.233700054475784e-02,	-4.692869350248657e+00,	9.065352459010237e-02
1.165998412238325e+00,	2.907045888988545e+00,	7.775371148148012e-02,	-4.474626478455320e+00,	8.560744302904455e-02
1.166998458921069e+00,	2.907121444176670e+00,	7.338466396952346e-02,	-4.264380962697032e+00,	8.079722148021411e-02
1.167998505703813e+00,	2.907192733940564e+00,	6.922193926892065e-02,	-4.061971807619557e+00,	7.621414339529471e-02
1.168998552386558e+00,	2.907259960707051e+00,	6.525778493501612e-02,	-3.867231045995140e+00,	7.184967517514490e-02
1.169998599169302e+00,	2.907323319263567e+00,	6.148461795492478e-02,	-3.679984730217257e+00,	6.769546962879641e-02
1.170998645852046e+00,	2.907382996876241e+00,	5.789503328796965e-02,	-3.500054144831665e+00,	6.374337538243952e-02
1.171998692634790e+00,	2.907439173519371e+00,	5.448180519491359e-02,	-3.327256628472242e+00,	5.998543834918101e-02
1.172998739317535e+00,	2.907492022010902e+00,	5.123789353356676e-02,	-3.161406608844118e+00,	5.641390866683480e-02
1.173998786100279e+00,	2.907541708242331e+00,	4.815644359410327e-02,	-3.002316277401405e+00,	5.302124052303589e-02
1.174998832783023e+00,	2.907588391324953e+00,	4.523079048853610e-02,	-2.849796465190593e+00,	4.980009699442858e-02
1.175998879565767e+00,	2.907632223817980e+00,	4.245445776485462e-02,	-2.703657191064849e+00,	4.674334852715823e-02
1.176998926248511e+00,	2.907673351881266e+00,	3.982116018832742e-02,	-2.563708397741721e+00,	4.384407600528632e-02
